ticker,fiscal_year,fiscal_quarter,end_date,stock_price
6460,2020,3,2020-12-30,1627.023461413707
6460,2020,4,2021-03-31,1727
6460,2021,1,2021-06-30,1458
6460,2021,2,2021-09-30,1593
6460,2021,3,2021-12-30,1836.4334878558063
6460,2021,4,2022-03-31,2113
6460,2022,1,2022-06-30,2178
6460,2022,2,2022-09-30,1969
6460,2022,3,2022-12-30,1997.0108916590118
6460,2022,4,2023-03-31,2513
6463,2005,1,2005-06-30,1236
6463,2005,2,2005-09-30,1221
6463,2005,3,2005-12-30,1688
6463,2005,4,2006-03-31,1780
6463,2006,1,2006-06-30,1262
6463,2006,2,2006-09-29,1234.8740187133217
6463,2006,3,2006-12-29,1113
6463,2006,4,2007-03-30,1021.9031314295532
6463,2007,1,2007-06-29,975
6463,2007,2,2007-09-28,1035.0182275003376
6463,2007,3,2007-12-28,1096
6463,2007,4,2008-03-31,847
6463,2008,1,2008-06-30,951
6463,2008,2,2008-09-30,533
6463,2008,3,2008-12-30,367.00629176505254
6463,2008,4,2009-03-31,276
6463,2009,1,2009-06-30,457
6463,2009,2,2009-09-30,426
6463,2009,3,2009-12-30,360.0013806941972
6463,2009,4,2010-03-31,700
6463,2010,1,2010-06-30,724
6463,2010,2,2010-09-30,662
6463,2010,3,2010-12-30,823.8141960999301
6463,2010,4,2011-03-31,767
6463,2011,1,2011-06-30,965
6463,2011,2,2011-09-30,942
6463,2011,3,2011-12-30,901.9484654634762
6463,2011,4,2012-03-30,1367.0015620352976
6463,2012,1,2012-06-29,1317.1252786301104
6463,2012,2,2012-09-28,907.9846384813017
6463,2012,3,2012-12-28,1167.0033216496843
6463,2012,4,2013-03-29,1467.9988584099856
6463,2013,1,2013-06-28,1561.745373673916
6463,2013,2,2013-09-30,1804
6463,2013,3,2013-12-30,1785.014247050274
6463,2013,4,2014-03-31,1574
6463,2014,1,2014-06-30,2519
6463,2014,2,2014-09-30,2645
6463,2014,3,2014-12-30,3080.0187690703974
6463,2014,4,2015-03-31,3225
6463,2015,1,2015-06-30,3680
6463,2015,2,2015-09-30,2713
6463,2015,3,2015-12-30,3435.0097085924294
6463,2015,4,2016-03-31,2954
6463,2016,1,2016-06-30,1963
6463,2016,2,2016-09-30,2821
6463,2016,3,2016-12-30,3290.043676526947
6463,2016,4,2017-03-31,3655
6463,2017,1,2017-06-30,3625
6463,2017,2,2017-09-29,3773.2021147252185
6463,2017,3,2017-12-29,3735.0251818037
6463,2017,4,2018-03-30,3072.488189160368
6463,2018,1,2018-06-29,2580.785406116518
6463,2018,2,2018-09-28,3004.691153331995
6463,2018,3,2018-12-28,2242.0082137831373
6463,2018,4,2019-03-29,2105.003559330832
6463,2019,1,2019-06-28,1830.0028880506677
6463,2019,2,2019-09-30,1721
6463,2019,3,2019-12-30,2162.0024363032626
6463,2019,4,2020-03-31,1152
6463,2020,1,2020-06-30,1340
6463,2020,2,2020-09-30,1275
6463,2020,3,2020-12-30,1416.0022737769807
6463,2020,4,2021-03-31,1605
6463,2021,1,2021-06-30,1477
6463,2021,2,2021-09-30,1504
6463,2021,3,2021-12-30,1426.0013230642378
6463,2021,4,2022-03-31,1301
6463,2022,1,2022-06-30,1202
6463,2022,2,2022-09-30,1189
6463,2022,3,2022-12-30,1229.9966710050235
6463,2022,4,2023-03-31,1339
6464,2015,4,2015-12-30,1696.2822450257356
6464,2016,1,2016-03-31,1544
6464,2016,2,2016-06-30,1164
6464,2016,3,2016-09-30,1521
6464,2016,4,2016-12-30,1720.180892010302
6464,2017,1,2017-03-31,1841
6464,2017,2,2017-06-30,2173
6464,2017,3,2017-09-29,2356.9913222362266
6464,2017,4,2017-12-29,2679.6529175145165
6464,2018,1,2018-03-30,2750.4972384702464
6464,2018,2,2018-06-29,2620.9248332237153
6464,2018,3,2018-09-28,2340.0804348794973
6464,2018,4,2018-12-28,1612.6391578233306
6464,2019,1,2019-03-29,1985.8771206942627
6464,2019,2,2019-06-28,1748.7199591483516
6464,2019,3,2019-09-30,1617
6464,2019,4,2019-12-30,1597.0929041919167
6464,2020,1,2020-03-31,676
6464,2020,2,2020-06-30,841
6464,2020,3,2020-09-30,796
6464,2020,4,2020-12-30,1121.350308758335
6464,2021,1,2021-03-31,1696
6464,2021,2,2021-06-30,1708
6464,2021,3,2021-09-30,1591
6464,2021,4,2021-12-30,1468.628187600312
6464,2022,1,2022-03-31,967
6464,2022,2,2022-06-30,905
6464,2022,3,2022-09-30,1128
6464,2022,4,2022-12-30,1028.1901964068904
6465,2008,4,2008-12-30,345.19541027518227
6465,2009,1,2009-03-31,427.5
6465,2009,2,2009-06-30,543
6465,2009,3,2009-09-30,646.5
6465,2009,4,2009-12-30,663.5
6465,2010,1,2010-03-31,699
6465,2010,2,2010-06-30,776.5
6465,2010,3,2010-09-30,750
6465,2010,4,2010-12-30,752.4692963179897
6465,2011,1,2011-03-31,758
6465,2011,2,2011-06-30,890
6465,2011,3,2011-09-30,949.5
6465,2011,4,2011-12-30,903.4735281136029
6465,2012,1,2012-03-30,976
6465,2012,2,2012-06-29,1005.4163521739027
6465,2012,3,2012-09-28,1134.4226771047825
6465,2012,4,2012-12-28,1144.7064836499542
6465,2013,1,2013-03-29,1366.830288873772
6465,2013,2,2013-06-28,1589.4715536981832
6465,2013,3,2013-09-30,1692.5
6465,2013,4,2013-12-30,1869.1977877596335
6465,2014,1,2014-03-31,1950
6465,2014,2,2014-06-30,2525
6465,2014,3,2014-09-30,2560
6465,2014,4,2014-12-30,2918.587219640511
6465,2015,1,2015-03-31,3915
6465,2015,2,2015-06-30,3600
6465,2015,3,2015-09-30,4175
6465,2015,4,2015-12-30,3779.425806041341
6465,2016,1,2016-03-31,4695
6465,2016,2,2016-06-30,4995
6465,2016,3,2016-09-30,4590
6465,2016,4,2016-12-30,4625
6465,2017,1,2017-03-31,4380
6465,2017,2,2017-06-30,5080
6465,2017,3,2017-09-29,4945.002936363161
6465,2017,4,2017-12-29,4995.004207660672
6465,2018,1,2018-03-30,4670
6465,2018,2,2018-06-29,5604.7722931881635
6465,2018,3,2018-09-28,5880.001623922051
6465,2018,4,2018-12-28,3340
6465,2019,1,2019-03-29,3430
6465,2019,2,2019-06-28,4009.8129015636537
6465,2019,3,2019-09-30,4245
6465,2019,4,2019-12-30,4870.0019501352235
6465,2020,1,2020-03-31,4055
6465,2020,2,2020-06-30,4620
6465,2020,3,2020-09-30,4190
6465,2020,4,2020-12-30,4735.008368910316
6465,2021,1,2021-03-31,4940
6465,2021,2,2021-06-30,4720
6465,2021,3,2021-09-30,5090
6465,2021,4,2021-12-30,4325
6465,2022,1,2022-03-31,4205
6465,2022,2,2022-06-30,4045
6465,2022,3,2022-09-30,4035
6465,2022,4,2022-12-30,4655.00096402877
6471,2005,1,2005-06-30,569
6471,2005,2,2005-09-30,626
6471,2005,3,2005-12-30,806
6471,2005,4,2006-03-31,1022
6471,2006,1,2006-06-30,949
6471,2006,2,2006-09-29,996.5298733262739
6471,2006,3,2006-12-29,1173
6471,2006,4,2007-03-30,1123.3862769918464
6471,2007,1,2007-06-29,1276
6471,2007,2,2007-09-28,1007.7786593800424
6471,2007,3,2007-12-28,1166
6471,2007,4,2008-03-31,755
6471,2008,1,2008-06-30,929
6471,2008,2,2008-09-30,595
6471,2008,3,2008-12-30,332.0017189598086
6471,2008,4,2009-03-31,377
6471,2009,1,2009-06-30,490
6471,2009,2,2009-09-30,557
6471,2009,3,2009-12-30,680.005848012174
6471,2009,4,2010-03-31,738
6471,2010,1,2010-06-30,625
6471,2010,2,2010-09-30,566
6471,2010,3,2010-12-30,734.0231630169761
6471,2010,4,2011-03-31,717
6471,2011,1,2011-06-30,799
6471,2011,2,2011-09-30,576
6471,2011,3,2011-12-30,500.0031402387427
6471,2011,4,2012-03-30,637.004864467676
6471,2012,1,2012-06-29,510.00134538644636
6471,2012,2,2012-09-28,453.53290269758566
6471,2012,3,2012-12-28,609.0047892625057
6471,2012,4,2013-03-29,715.0008581296904
6471,2013,1,2013-06-28,948.851151958322
6471,2013,2,2013-09-30,1001
6471,2013,3,2013-12-30,1307.7954629003955
6471,2013,4,2014-03-31,1062
6471,2014,1,2014-06-30,1317
6471,2014,2,2014-09-30,1561
6471,2014,3,2014-12-30,1441.768117304253
6471,2014,4,2015-03-31,1758
6471,2015,1,2015-06-30,1891
6471,2015,2,2015-09-30,1153
6471,2015,3,2015-12-30,1325.9645277836864
6471,2015,4,2016-03-31,1030
6471,2016,1,2016-06-30,752
6471,2016,2,2016-09-30,1026
6471,2016,3,2016-12-30,1354.0061345208007
6471,2016,4,2017-03-31,1592
6471,2017,1,2017-06-30,1403
6471,2017,2,2017-09-29,1516.9631946520008
6471,2017,3,2017-12-29,1773.9164974555067
6471,2017,4,2018-03-30,1425.7455183700172
6471,2018,1,2018-06-29,1142.8954645560318
6471,2018,2,2018-09-28,1324.0189942580612
6471,2018,3,2018-12-28,963.4733837795686
6471,2018,4,2019-03-29,1037.005626468188
6471,2019,1,2019-06-28,959.7454586642705
6471,2019,2,2019-09-30,910
6471,2019,3,2019-12-30,1041.0008862029265
6471,2019,4,2020-03-31,694
6471,2020,1,2020-06-30,799
6471,2020,2,2020-09-30,801
6471,2020,3,2020-12-30,895.9802776380577
6471,2020,4,2021-03-31,1135
6471,2021,1,2021-06-30,939
6471,2021,2,2021-09-30,761
6471,2021,3,2021-12-30,737.9980616518853
6471,2021,4,2022-03-31,736
6471,2022,1,2022-06-30,730
6471,2022,2,2022-09-30,707
6471,2022,3,2022-12-30,700.9917304216539
6471,2022,4,2023-03-31,756
6472,2005,1,2005-06-30,596
6472,2005,2,2005-09-30,679
6472,2005,3,2005-12-30,932
6472,2005,4,2006-03-31,933
6472,2006,1,2006-06-30,905
6472,2006,2,2006-09-29,933.1803335668855
6472,2006,3,2006-12-29,1067
6472,2006,4,2007-03-30,1004.2547483312188
6472,2007,1,2007-06-29,1063
6472,2007,2,2007-09-28,1025.2216279584316
6472,2007,3,2007-12-28,971
6472,2007,4,2008-03-31,680
6472,2008,1,2008-06-30,707
6472,2008,2,2008-09-30,542
6472,2008,3,2008-12-30,266.75527615927064
6472,2008,4,2009-03-31,277
6472,2009,1,2009-06-30,387
6472,2009,2,2009-09-30,372
6472,2009,3,2009-12-30,417.0057361972942
6472,2009,4,2010-03-31,422
6472,2010,1,2010-06-30,368
6472,2010,2,2010-09-30,360
6472,2010,3,2010-12-30,431.0213185748997
6472,2010,4,2011-03-31,399
6472,2011,1,2011-06-30,456
6472,2011,2,2011-09-30,368
6472,2011,3,2011-12-30,310.00208930359963
6472,2011,4,2012-03-30,349.8225687854393
6472,2012,1,2012-06-29,248.00093344819294
6472,2012,2,2012-09-28,157.00059742897042
6472,2012,3,2012-12-28,231.00044559088295
6472,2012,4,2013-03-29,245.002123017194
6472,2013,1,2013-06-28,306.00446274704063
6472,2013,2,2013-09-30,442
6472,2013,3,2013-12-30,477.0124349020135
6472,2013,4,2014-03-31,351
6472,2014,1,2014-06-30,442
6472,2014,2,2014-09-30,495
6472,2014,3,2014-12-30,538.0166800613887
6472,2014,4,2015-03-31,637
6472,2015,1,2015-06-30,770
6472,2015,2,2015-09-30,490
6472,2015,3,2015-12-30,517.0132265573404
6472,2015,4,2016-03-31,359
6472,2016,1,2016-06-30,272
6472,2016,2,2016-09-30,349
6472,2016,3,2016-12-30,473.51324903093695
6472,2016,4,2017-03-31,554
6472,2017,1,2017-06-30,518
6472,2017,2,2017-09-29,476.00944634258514
6472,2017,3,2017-12-29,559.001005248179
6472,2017,4,2018-03-30,444.0002884433049
6472,2018,1,2018-06-29,453.96252095070685
6472,2018,2,2018-09-28,465.0002933057505
6472,2018,3,2018-12-28,317.97470337050964
6472,2018,4,2019-03-29,328.0002655405923
6472,2019,1,2019-06-28,319.9980606466562
6472,2019,2,2019-09-30,310
6472,2019,3,2019-12-30,345.00025461776016
6472,2019,4,2020-03-31,189
6472,2020,1,2020-06-30,215
6472,2020,2,2020-09-30,197
6472,2020,3,2020-12-30,265.0001611459472
6472,2020,4,2021-03-31,341
6472,2021,1,2021-06-30,290
6472,2021,2,2021-09-30,253
6472,2021,3,2021-12-30,240.00006419717138
6472,2021,4,2022-03-31,214
6472,2022,1,2022-06-30,259
6472,2022,2,2022-09-30,254
6472,2022,3,2022-12-30,264.00012680450277
6472,2022,4,2023-03-31,337
6473,2005,1,2005-06-30,1485
6473,2005,2,2005-09-30,1712
6473,2005,3,2005-12-30,2195
6473,2005,4,2006-03-31,2350
6473,2006,1,2006-06-30,2210
6473,2006,2,2006-09-29,2287.4932834593124
6473,2006,3,2006-12-29,2525
6473,2006,4,2007-03-30,2062.56285217395
6473,2007,1,2007-06-29,2230
6473,2007,2,2007-09-28,2021.4247474982687
6473,2007,3,2007-12-28,2010
6473,2007,4,2008-03-31,1626
6473,2008,1,2008-06-30,1684
6473,2008,2,2008-09-30,1187
6473,2008,3,2008-12-30,687.0267637165216
6473,2008,4,2009-03-31,684
6473,2009,1,2009-06-30,981
6473,2009,2,2009-09-30,1046
6473,2009,3,2009-12-30,1185.003236104882
6473,2009,4,2010-03-31,1104
6473,2010,1,2010-06-30,833
6473,2010,2,2010-09-30,769
6473,2010,3,2010-12-30,958.0071223411477
6473,2010,4,2011-03-31,1082
6473,2011,1,2011-06-30,1179
6473,2011,2,2011-09-30,937
6473,2011,3,2011-12-30,757.0011137017145
6473,2011,4,2012-03-30,991.0016289798326
6473,2012,1,2012-06-29,816.0011408391073
6473,2012,2,2012-09-28,617.0014942487367
6473,2012,3,2012-12-28,814.0014737480271
6473,2012,4,2013-03-29,892.0020950268944
6473,2013,1,2013-06-28,1116.0023959093905
6473,2013,2,2013-09-30,1342
6473,2013,3,2013-12-30,1790.0103665220433
6473,2013,4,2014-03-31,1534
6473,2014,1,2014-06-30,1707
6473,2014,2,2014-09-30,1834
6473,2014,3,2014-12-30,2050.5185737425595
6473,2014,4,2015-03-31,1876
6473,2015,1,2015-06-30,2318
6473,2015,2,2015-09-30,1664
6473,2015,3,2015-12-30,2005.0090902900224
6473,2015,4,2016-03-31,1460
6473,2016,1,2016-06-30,1147
6473,2016,2,2016-09-30,1502
6473,2016,3,2016-12-30,1870.0039310850386
6473,2016,4,2017-03-31,1729
6473,2017,1,2017-06-30,1642
6473,2017,2,2017-09-29,1558.0018942666552
6473,2017,3,2017-12-29,1936.0036069874097
6473,2017,4,2018-03-30,1576.0042780463768
6473,2018,1,2018-06-29,1508.0019741849885
6473,2018,2,2018-09-28,1663.0021819535227
6473,2018,3,2018-12-28,1226.0019088558618
6473,2018,4,2019-03-29,1362.002382706373
6473,2019,1,2019-06-28,1306.0013289578728
6473,2019,2,2019-09-30,1239
6473,2019,3,2019-12-30,1301.003133296458
6473,2019,4,2020-03-31,735
6473,2020,1,2020-06-30,837
6473,2020,2,2020-09-30,820
6473,2020,3,2020-12-30,801.0014293247735
6473,2020,4,2021-03-31,1130
6473,2021,1,2021-06-30,1139
6473,2021,2,2021-09-30,978
6473,2021,3,2021-12-30,1005.0015618646675
6473,2021,4,2022-03-31,964
6473,2022,1,2022-06-30,1020
6473,2022,2,2022-09-30,916
6473,2022,3,2022-12-30,929.0015872704961
6473,2022,4,2023-03-31,1021
6474,2005,1,2006-02-28,7180.0001732361625
6474,2005,2,2006-05-31,6280.000176788335
6474,2005,3,2006-08-31,5900.000118635921
6474,2005,4,2006-11-30,5870.000188861188
6474,2006,1,2007-02-28,6140.000197548159
6474,2006,2,2007-05-31,6370.000153747314
6474,2006,3,2007-08-31,4890.000118025802
6474,2006,4,2007-11-30,4670.000150231697
6474,2007,1,2008-02-29,3750.000120635731
6474,2007,2,2008-05-30,4619.392916790822
6474,2007,3,2008-08-29,3510.0000846751523
6474,2007,4,2008-11-28,1950.101035233483
6474,2008,1,2009-02-27,1330.025145633664
6474,2008,2,2009-05-29,1840.0450138297813
6474,2008,3,2009-08-31,2150.0000691634264
6474,2008,4,2009-11-30,1720.000027667579
6474,2009,1,2010-02-26,2510.1389393094964
6474,2009,2,2010-05-31,2470
6474,2009,3,2010-08-31,2060.0000165698257
6474,2009,4,2010-11-30,2540
6474,2010,1,2011-02-28,4580.000128946736
6474,2010,2,2011-05-31,4370.000017576951
6474,2010,3,2011-08-31,4000.0000643555336
6474,2010,4,2011-11-30,3510.0000705897714
6474,2011,1,2012-02-29,4470.0000359585765
6474,2011,2,2012-05-31,3490.0000982638
6474,2011,3,2012-08-31,2270.0000821750855
6474,2011,4,2012-11-30,2840.0000799635545
6474,2012,1,2013-02-28,3700.0000892957055
6474,2012,2,2013-05-31,4560.000110052898
6474,2012,3,2013-08-30,4880.077654815935
6474,2012,4,2015-11-30,5818.924843711406
6474,2013,1,2014-02-28,6450.000051892134
6474,2013,2,2014-05-30,6490.2433783255
6474,2013,3,2014-08-29,6920.1792519367455
6474,2013,4,2014-11-28,7060.024936885045
6474,2014,1,2015-02-27,6792.068474560522
6474,2014,2,2015-05-29,7067.119227293908
6474,2014,3,2015-08-31,5600.0001810955855
6474,2014,4,2015-11-30,5780
6474,2015,1,2016-02-29,3770.0000912856876
6474,2015,2,2016-05-31,3920.00007894317
6474,2015,3,2016-08-31,3520.0000566517733
6474,2015,4,2016-11-30,4390
6474,2016,1,2017-02-28,6070.000048848154
6474,2016,2,2017-05-31,5590.000067479568
6474,2016,3,2017-08-31,5830
6474,2016,4,2017-11-30,7060.00002840913
6474,2017,1,2018-02-28,6740.000162730315
6474,2017,2,2018-05-31,5220
6474,2017,3,2018-08-31,5390
6474,2017,4,2018-11-30,4850
6474,2018,1,2019-02-28,4380
6474,2018,2,2019-05-31,4140
6474,2018,3,2019-08-30,4255.060619409656
6474,2018,4,2019-11-29,5143.196984312959
6474,2019,1,2020-02-28,3581.1941437685673
6474,2019,2,2020-05-29,3470.5975866206522
6474,2019,3,2020-08-31,3295
6474,2019,4,2020-11-30,4310
6474,2020,1,2021-02-26,4634.727763382515
6474,2020,2,2021-05-31,4165
6474,2020,3,2021-08-31,4305
6474,2020,4,2021-11-30,3860
6474,2021,1,2022-02-28,4170
6474,2021,2,2022-05-31,3650
6474,2021,3,2022-08-31,3795
6474,2021,4,2022-11-30,3870
6474,2022,1,2023-02-28,3935
6479,2005,1,2005-06-30,448
6479,2005,2,2005-09-30,468
6479,2005,3,2005-12-30,629.0064421313496
6479,2005,4,2006-03-31,813
6479,2006,1,2006-06-30,623
6479,2006,2,2006-09-29,646.003841609523
6479,2006,3,2006-12-29,832.0185610939026
6479,2006,4,2007-03-30,730.0075354950129
6479,2007,1,2007-06-29,697
6479,2007,2,2007-09-28,786.0267664027293
6479,2007,3,2007-12-28,717
6479,2007,4,2008-03-31,580
6479,2008,1,2008-06-30,607
6479,2008,2,2008-09-30,390
6479,2008,3,2008-12-30,312.8433516247378
6479,2008,4,2009-03-31,358
6479,2009,1,2009-06-30,411
6479,2009,2,2009-09-30,412
6479,2009,3,2009-12-30,504.7647450555218
6479,2009,4,2010-03-31,569
6479,2010,1,2010-06-30,497
6479,2010,2,2010-09-30,430
6479,2010,3,2010-12-30,511.660259291858
6479,2010,4,2011-03-31,459
6479,2011,1,2011-06-30,427
6479,2011,2,2011-09-30,263
6479,2011,3,2011-12-30,321.6101317679666
6479,2011,4,2012-03-30,360.7850667729395
6479,2012,1,2012-06-29,319.5755554389072
6479,2012,2,2012-09-28,262.65387863312674
6479,2012,3,2012-12-28,303.616175073778
6479,2012,4,2013-03-29,316.79165090176014
6479,2013,1,2013-06-28,362.56250496042037
6479,2013,2,2013-09-30,500
6479,2013,3,2013-12-30,768.6204999242063
6479,2013,4,2014-03-31,918
6479,2014,1,2014-06-30,1138
6479,2014,2,2014-09-30,1496
6479,2014,3,2014-12-30,1803.5324818597878
6479,2014,4,2015-03-31,1898
6479,2015,1,2015-06-30,2021
6479,2015,2,2015-09-30,1261
6479,2015,3,2015-12-30,1048.4774514331675
6479,2015,4,2016-03-31,878
6479,2016,1,2016-06-30,685
6479,2016,2,2016-09-30,944
6479,2016,3,2016-12-30,1095.2265691462019
6479,2016,4,2017-03-31,1485
6479,2017,1,2017-06-30,1805
6479,2017,2,2017-09-29,1778.5500579197776
6479,2017,3,2017-12-29,2361.901989305528
6479,2017,4,2018-03-30,2271.3612964283525
6479,2018,1,2018-06-29,1873.4176410787536
6479,2018,2,2018-09-28,2058.432621353891
6479,2018,3,2018-12-28,1612.97730903573
6479,2018,4,2019-03-29,1657.7376242302823
6479,2019,1,2019-06-28,1825.0014331612094
6479,2019,2,2019-09-30,1711
6479,2019,3,2019-12-30,2279.808293461486
6479,2019,4,2020-03-31,1614
6479,2020,1,2020-06-30,1953
6479,2020,2,2020-09-30,1990
6479,2020,3,2020-12-30,2048.0050698240243
6479,2020,4,2021-03-31,2829
6479,2021,1,2021-06-30,2939
6479,2021,2,2021-09-30,2864
6479,2021,3,2021-12-30,3264.226815402252
6479,2021,4,2022-03-31,2694
6479,2022,1,2022-06-30,2310
6479,2022,2,2022-09-30,2139
6479,2022,3,2022-12-30,1971.0032056497382
6479,2022,4,2023-03-31,2511
6480,2005,1,2005-06-30,757
6480,2005,2,2005-09-30,855
6480,2005,3,2005-12-30,1118
6480,2005,4,2006-03-31,1394
6480,2006,1,2006-06-30,1343
6480,2006,2,2006-09-29,1141.0017676796392
6480,2006,3,2006-12-29,1094
6480,2006,4,2007-03-30,1091.0399138728444
6480,2007,1,2007-06-29,1104
6480,2007,2,2007-09-28,1036.0682917999122
6480,2007,3,2007-12-28,815
6480,2007,4,2008-03-31,612
6480,2008,1,2008-06-30,678
6480,2008,2,2008-09-30,439
6480,2008,3,2008-12-30,374.02241212292375
6480,2008,4,2009-03-31,332
6480,2009,1,2009-06-30,504
6480,2009,2,2009-09-30,509
6480,2009,3,2009-12-30,461.0050144881991
6480,2009,4,2010-03-31,651
6480,2010,1,2010-06-30,606
6480,2010,2,2010-09-30,565
6480,2010,3,2010-12-30,654.0284141617934
6480,2010,4,2011-03-31,665
6480,2011,1,2011-06-30,662
6480,2011,2,2011-09-30,468
6480,2011,3,2011-12-30,447
6480,2011,4,2012-03-30,522.0039376001724
6480,2012,1,2012-06-29,377.0026025774066
6480,2012,2,2012-09-28,264.00431366698785
6480,2012,3,2012-12-28,383.9978039639105
6480,2012,4,2013-03-29,462.0082410011772
6480,2013,1,2013-06-28,508.99883562525923
6480,2013,2,2013-09-30,557
6480,2013,3,2013-12-30,583.0077163122205
6480,2013,4,2014-03-31,505
6480,2014,1,2014-06-30,531
6480,2014,2,2014-09-30,567
6480,2014,3,2014-12-30,591.5806929892155
6480,2014,4,2015-03-31,593
6480,2015,1,2015-06-30,686
6480,2015,2,2015-09-30,494
6480,2015,3,2015-12-30,526.592926215825
6480,2015,4,2016-03-31,402
6480,2016,1,2016-06-30,309
6480,2016,2,2016-09-30,372
6480,2016,3,2016-12-30,494.1635193835903
6480,2016,4,2017-03-31,605
6480,2017,1,2017-06-30,593
6480,2017,2,2017-09-29,622.564222231833
6480,2017,3,2017-12-29,900.4626002213151
6480,2017,4,2018-03-30,855.7088565912451
6480,2018,1,2018-06-29,868.7254912768357
6480,2018,2,2018-09-28,754.3861411372231
6480,2018,3,2018-12-28,488.64065019241633
6480,2018,4,2019-03-29,508.85576007845845
6480,2019,1,2019-06-28,484.5710999063615
6480,2019,2,2019-09-30,450
6480,2019,3,2019-12-30,519.4068577584893
6480,2019,4,2020-03-31,369
6480,2020,1,2020-06-30,338
6480,2020,2,2020-09-30,373
6480,2020,3,2020-12-30,385.4523038945552
6480,2020,4,2021-03-31,662
6480,2021,1,2021-06-30,606
6480,2021,2,2021-09-30,559
6480,2021,3,2021-12-30,680.492172468183
6480,2021,4,2022-03-31,541
6480,2022,1,2022-06-30,516
6480,2022,2,2022-09-30,533
6480,2022,3,2022-12-30,515.4924808904777
6480,2022,4,2023-03-31,581
6481,2005,1,2005-06-30,2290
6481,2005,2,2005-09-30,2830
6481,2005,3,2005-12-30,3080
6481,2005,4,2006-03-31,3780
6481,2006,1,2006-06-30,3410
6481,2006,2,2006-09-29,2788.635964866154
6481,2006,3,2006-12-29,3070
6481,2006,4,2007-03-30,2771.838775987805
6481,2007,1,2007-06-29,3090
6481,2007,2,2007-09-28,2459.0383678196845
6481,2007,3,2007-12-28,2265
6481,2007,4,2008-03-31,1717
6481,2008,1,2008-06-30,2060
6481,2008,2,2008-09-30,1613
6481,2008,3,2008-12-30,930.0067035662566
6481,2008,4,2009-03-31,1322
6481,2009,1,2009-06-30,1443
6481,2009,2,2009-09-30,1758
6481,2009,3,2009-12-30,1638.0067887972739
6481,2009,4,2010-03-31,2040
6481,2010,1,2010-06-30,1861
6481,2010,2,2010-09-30,1564
6481,2010,3,2010-12-30,1867.0079848329153
6481,2010,4,2011-03-31,2092
6481,2011,1,2011-06-30,2040
6481,2011,2,2011-09-30,1311
6481,2011,3,2011-12-30,1517.0035389212244
6481,2011,4,2012-03-30,1683.0045805476177
6481,2012,1,2012-06-29,1492.0023204100414
6481,2012,2,2012-09-28,1216.9294196080841
6481,2012,3,2012-12-28,1536.006673140698
6481,2012,4,2013-03-29,1818.007898321937
6481,2013,1,2013-06-28,2085.0072466703964
6481,2013,2,2013-09-30,2174
6481,2013,3,2013-12-30,2624.024168449062
6481,2013,4,2014-03-31,2317
6481,2014,1,2014-06-30,2388
6481,2014,2,2014-09-30,2730
6481,2014,3,2014-12-30,2926.0208024502117
6481,2014,4,2015-03-31,3060
6481,2015,1,2015-06-30,2646
6481,2015,2,2015-09-30,1894
6481,2015,3,2015-12-30,2258.0098105664074
6481,2015,4,2016-03-31,2076
6481,2016,1,2016-06-30,1733
6481,2016,2,2016-09-30,1972
6481,2016,3,2016-12-30,2586.2902209896156
6481,2016,4,2017-03-31,2803
6481,2017,1,2017-06-30,3180
6481,2017,2,2017-09-29,3830.019668995651
6481,2017,4,2017-12-29,4230.01684390126
6481,2018,1,2018-03-30,4400.018702884042
6481,2018,2,2018-06-29,3175.010234789662
6481,2018,3,2018-09-28,2892.002284934004
6481,2018,4,2018-12-28,2062.002443744554
6481,2019,1,2019-03-29,2734.0010800517703
6481,2019,2,2019-06-28,2575.002034480984
6481,2019,3,2019-09-30,2833
6481,2019,4,2019-12-30,2968.0047837894995
6481,2020,1,2020-03-31,2212
6481,2020,2,2020-06-30,2664
6481,2020,3,2020-09-30,2629
6481,2020,4,2020-12-30,3330.0064197002534
6481,2021,1,2021-03-31,3830
6481,2021,2,2021-06-30,3315
6481,2021,3,2021-09-30,2475
6481,2021,4,2021-12-30,2815.186648144287
6481,2022,1,2022-03-31,2721
6481,2022,2,2022-06-30,2547
6481,2022,3,2022-09-30,2496
6481,2022,4,2022-12-30,2515.0020517121193
6486,2005,1,2005-06-30,773
6486,2005,2,2005-09-30,860
6486,2005,3,2005-12-30,1209
6486,2005,4,2006-03-31,1152
6486,2006,1,2006-06-30,1288
6486,2006,2,2006-09-29,973.2302127540445
6486,2006,3,2006-12-29,1091
6486,2006,4,2007-03-30,1274.3104154009106
6486,2007,1,2007-06-29,1618
6486,2007,2,2007-09-28,1601.7520015054517
6486,2007,3,2007-12-28,1284
6486,2007,4,2008-03-31,674
6486,2008,1,2008-06-30,824
6486,2008,2,2008-09-30,443
6486,2008,3,2008-12-30,321.5032003537134
6486,2008,4,2009-03-31,315
6486,2009,1,2009-06-30,408
6486,2009,2,2009-09-30,471
6486,2009,3,2009-12-30,469.0139090018547
6486,2009,4,2010-03-31,736
6486,2010,1,2010-06-30,614
6486,2010,2,2010-09-30,667
6486,2010,3,2010-12-30,849.8798678100258
6486,2010,4,2011-03-31,881
6486,2011,1,2011-06-30,1005
6486,2011,2,2011-09-30,853
6486,2011,3,2011-12-30,606.994663276502
6486,2011,4,2012-03-30,874.2066925321301
6486,2012,1,2012-06-29,729.0489039064214
