ticker,fiscal_year,fiscal_quarter,end_date,stock_price
8355,2010,4,2011-03-31,688
8355,2011,1,2011-06-30,738
8355,2011,2,2011-09-30,815
8355,2011,3,2011-12-30,811.0105752117165
8355,2011,4,2012-03-30,852.0165741461936
8355,2012,1,2012-06-29,814.6283375241769
8355,2012,2,2012-09-28,811.3303132822092
8355,2012,3,2012-12-28,841.0142906201459
8355,2012,4,2013-03-29,1060.0194097937756
8355,2013,1,2013-06-28,1102.889430331269
8355,2013,2,2013-09-30,1116
8355,2013,3,2013-12-30,1122.044372239204
8355,2013,4,2014-03-31,1007
8355,2014,1,2014-06-30,1095
8355,2014,2,2014-09-30,1129
8355,2014,3,2014-12-30,1107.026015374185
8355,2014,4,2015-03-31,1200
8355,2015,1,2015-06-30,1279
8355,2015,2,2015-09-30,1196
8355,2015,3,2015-12-30,1182.024687466761
8355,2015,4,2016-03-31,812
8355,2016,1,2016-06-30,717
8355,2016,2,2016-09-30,804
8355,2016,3,2016-12-30,998.2791893525458
8355,2016,4,2017-03-31,906
8355,2017,1,2017-06-30,1015
8355,2017,2,2017-09-29,1026.4897389991322
8355,2017,3,2017-12-29,1166.9491546281909
8355,2017,4,2018-03-30,1006.0274173542051
8355,2018,1,2018-06-29,1000.8656556546982
8355,2018,2,2018-09-28,1020.0009531844798
8355,2018,3,2018-12-28,875.7460535502124
8355,2018,4,2019-03-29,843.0005543932444
8355,2019,1,2019-06-28,807.8350388681889
8355,2019,2,2019-09-30,805
8355,2019,3,2019-12-30,818.0001639127561
8355,2019,4,2020-03-31,657
8355,2020,1,2020-06-30,693
8355,2020,2,2020-09-30,726
8355,2020,3,2020-12-30,756.0003121229361
8355,2020,4,2021-03-31,870
8355,2021,1,2021-06-30,859
8355,2021,2,2021-09-30,921
8355,2021,3,2021-12-30,822.000141335164
8355,2021,4,2022-03-31,863
8355,2022,1,2022-06-30,815
8355,2022,2,2022-09-28,842.7887230213954
8356,2005,1,2005-06-30,6010.000131385508
8356,2005,2,2005-09-30,7360.0000804726915
8356,2005,3,2005-12-30,8890.00009720139
8356,2005,4,2006-03-31,7960.0001088300405
8356,2006,1,2006-06-30,6700.000091603175
8356,2006,2,2006-09-29,7011.258337590227
8356,2006,3,2006-12-29,6560.000053823106
8356,2006,4,2007-03-30,6709.301013526523
8356,2007,1,2007-06-29,7830.00017180926
8356,2007,2,2007-09-28,6401.855955148951
8356,2007,3,2007-12-28,6150.0001518582385
8356,2007,4,2008-03-31,5740
8356,2008,1,2008-06-30,5210.000014297146
8356,2008,2,2008-09-30,3960.0000543371157
8356,2008,3,2008-12-30,4240.282362136804
8356,2008,4,2009-03-31,3280.0000180049465
8356,2009,1,2009-06-30,3420.0000281620114
8356,2009,2,2009-09-30,3070.0000084269386
8356,2009,3,2009-12-30,3392.1924561380524
8356,2009,4,2010-03-31,3710.0000203836735
8356,2010,1,2010-06-30,3160.0000607687166
8356,2010,2,2010-09-30,2760.0000227471314
8356,2010,3,2010-12-30,2531.9617716478565
8356,2010,4,2011-03-31,2730.0000146076845
8356,2011,1,2011-06-30,2500.0000133770154
8356,2011,2,2011-09-30,2560.0000273965184
8356,2011,3,2011-12-30,2510.070607254754
8356,2011,4,2012-03-30,2850.0637177785034
8356,2012,1,2012-06-29,2580.0308636229356
8356,2012,2,2012-09-28,2700.044169128177
8356,2012,3,2012-12-28,2920.024399902434
8356,2012,4,2013-03-29,3860.132823974439
8356,2013,1,2013-06-28,3620.151858091307
8356,2013,2,2013-09-30,3860.000051646558
8356,2013,3,2013-12-30,3859.9645191413897
8356,2013,4,2014-03-31,3600.0000096337744
8356,2014,1,2014-06-30,3790.000070992412
8356,2014,2,2014-09-30,4110.000043993688
8356,2014,3,2014-12-30,4280.104846483691
8356,2014,4,2015-03-31,4410.00001180175
8356,2015,1,2015-06-30,5010.000093850675
8356,2015,2,2015-09-30,5220.000097788275
8356,2015,3,2015-12-30,4810.159972028519
8356,2015,4,2016-03-31,3360.0000719390687
8356,2016,1,2016-06-30,2700.000021672794
8356,2016,2,2016-09-30,2870.0000230375394
8356,2016,3,2016-12-30,4100.048522020014
8356,2016,4,2017-03-31,3590.000086454145
8356,2017,1,2017-06-30,3540.0000189413026
8356,2017,2,2017-09-29,3700.001801564879
8356,2017,3,2017-12-29,3320.5316778615793
8356,2017,4,2018-03-30,2835.8352870761337
8356,2018,1,2018-06-29,2926.1547599246524
8356,2018,2,2018-09-28,2891.0666282642756
8356,2018,3,2018-12-28,2287.0405265007557
8356,2018,4,2019-03-29,2248.0379104668505
8356,2019,1,2019-06-28,2193.4473738726824
8356,2019,2,2019-09-30,2367
8356,2019,3,2019-12-30,2568.852605377408
8356,2019,4,2020-03-31,1885
8356,2020,1,2020-06-30,1960
8356,2020,2,2020-09-30,2002
8356,2020,3,2020-12-30,1876.9888006066178
8356,2020,4,2021-03-31,2209
8356,2021,1,2021-06-30,1956
8356,2021,2,2021-09-28,2199.0520611749816
8358,2005,1,2005-06-30,904
8358,2005,2,2005-09-30,1250
8358,2005,3,2005-12-30,1487
8358,2005,4,2006-03-31,1591
8358,2006,1,2006-06-30,1542
8358,2006,2,2006-09-29,1475.0491702848497
8358,2006,3,2006-12-29,1474
8358,2006,4,2007-03-30,1535.3507809074815
8358,2007,1,2007-06-29,1553
8358,2007,2,2007-09-28,1391.1282609599468
8358,2007,3,2007-12-28,1218
8358,2007,4,2008-03-31,1257
8358,2008,1,2008-06-30,1381
8358,2008,2,2008-09-30,1196
8358,2008,3,2008-12-30,878.0395537454762
8358,2008,4,2009-03-31,810
8358,2009,1,2009-06-30,923
8358,2009,2,2009-09-30,849
8358,2009,3,2009-12-30,817.7543175223417
8358,2009,4,2010-03-31,836
8358,2010,1,2010-06-30,811
8358,2010,2,2010-09-30,736
8358,2010,3,2010-12-30,758.8580920846989
8358,2010,4,2011-03-31,738
8358,2011,1,2011-06-30,699
8358,2011,2,2011-08-24,670
8358,2011,3,2011-12-30,689.0144994715216
8358,2011,4,2012-03-30,847.3651114579897
8358,2012,1,2012-06-29,814.9782889918175
8358,2012,2,2012-08-24,900.0318007735337
8358,2012,3,2012-12-28,1059.03507465024
8358,2012,4,2013-03-29,1518.4018702809174
8358,2013,1,2013-06-28,1797.1603430736154
8358,2013,2,2013-08-23,1670.2042358873125
8358,2013,3,2013-12-30,1886.0107726484403
8358,2013,4,2014-03-31,1818
8358,2014,1,2014-06-30,1966
8358,2014,2,2014-09-30,2186
8358,2014,3,2014-12-30,2222.53040230521
8358,2014,4,2015-03-31,2495
8358,2015,1,2015-06-30,2627
8358,2015,2,2015-09-30,2216
8358,2015,3,2015-12-30,2577.2288187313166
8358,2015,4,2016-03-31,1978
8358,2016,1,2016-06-30,2305
8358,2016,2,2016-09-30,2409
8358,2016,3,2016-12-30,2608.9836386637357
8358,2016,4,2017-03-31,2344
8358,2017,1,2017-06-30,2722
8358,2017,2,2017-09-29,2425.925236506287
8358,2017,3,2017-12-29,2416.9745802301272
8358,2017,4,2018-03-30,1468.9453767201107
8358,2018,1,2018-06-29,990.9158907176878
8358,2018,2,2018-09-28,568.0003751498032
8358,2018,3,2018-12-28,406.0005485748769
8358,2018,4,2019-03-29,513.0003144644232
8358,2019,1,2019-06-28,401.0005920207507
8358,2019,2,2019-09-30,452
8358,2019,3,2019-12-30,498.0004213590588
8358,2019,4,2020-03-31,354
8358,2020,1,2020-06-30,377
8358,2020,2,2020-09-30,379
8358,2020,3,2020-12-30,338.0005369500054
8358,2020,4,2021-03-31,427
8358,2021,1,2021-06-30,332
8358,2021,2,2021-09-30,416
8358,2021,3,2021-12-30,508.00010960784715
8358,2021,4,2022-03-31,409
8358,2022,1,2022-06-30,367
8358,2022,2,2022-09-30,372
8358,2022,3,2022-12-30,423.0003750104674
8358,2022,4,2023-03-31,464
8359,2005,1,2005-06-30,709
8359,2005,2,2005-09-30,865
8359,2005,3,2005-12-30,891
8359,2005,4,2006-03-31,947
8359,2006,1,2006-06-30,852
8359,2006,2,2006-09-29,851.1611120002992
8359,2006,3,2006-12-29,779
8359,2006,4,2007-03-30,819.8119786139857
8359,2007,1,2007-06-29,867
8359,2007,2,2007-09-28,827.2369806872391
8359,2007,3,2007-12-28,754
8359,2007,4,2008-03-31,633
8359,2008,1,2008-06-30,688
8359,2008,2,2008-09-30,551
8359,2008,3,2008-12-30,511.11683670840614
8359,2008,4,2009-03-31,571
8359,2009,1,2009-06-30,546
8359,2009,2,2009-09-30,500
8359,2009,3,2009-12-30,540.1405411406226
8359,2009,4,2010-03-31,532
8359,2010,1,2010-06-30,501
8359,2010,2,2010-09-30,436
8359,2010,3,2010-12-30,455.1269929410325
8359,2010,4,2011-03-31,479
8359,2011,1,2011-06-30,451
8359,2011,2,2011-09-30,477
8359,2011,3,2011-12-30,439.0062943018971
8359,2011,4,2012-03-30,488.0685421395777
8359,2012,1,2012-06-29,413.00254255307067
8359,2012,2,2012-09-28,437.1259711616259
8359,2012,3,2012-12-28,431.00542378091154
8359,2012,4,2013-03-29,569.0111387391149
8359,2013,1,2013-06-28,579.8912669348381
8359,2013,2,2013-09-30,610
8359,2013,3,2013-12-30,613.0131280174678
8359,2013,4,2014-03-31,587
8359,2014,1,2014-06-30,627
8359,2014,2,2014-09-30,659
8359,2014,3,2014-12-30,779.0091688116988
8359,2014,4,2015-03-31,848
8359,2015,1,2015-06-30,924
8359,2015,2,2015-09-30,845
8359,2015,3,2015-12-30,736.3374594044145
8359,2015,4,2016-03-31,485
8359,2016,1,2016-06-30,444
8359,2016,2,2016-09-30,523
8359,2016,3,2016-12-30,678.0003345259166
8359,2016,4,2017-03-31,629
8359,2017,1,2017-06-30,713
8359,2017,2,2017-09-29,703.0002052645884
8359,2017,3,2017-12-29,647.0002706059339
8359,2017,4,2018-03-30,573.3944447693476
8359,2018,1,2018-06-29,477.0138735908147
8359,2018,2,2018-09-28,526.0226588128465
8359,2018,3,2018-12-28,451.0000218264448
8359,2018,4,2019-03-29,459.0002434242734
8359,2019,1,2019-06-28,438.9140991682971
8359,2019,2,2019-09-30,440
8359,2019,3,2019-12-30,482.2318702890313
8359,2019,4,2020-03-31,391
8359,2020,1,2020-06-30,409
8359,2020,2,2020-09-30,413
8359,2020,3,2020-12-30,343.00016815139975
8359,2020,4,2021-03-31,403
8359,2021,1,2021-06-30,358
8359,2021,2,2021-09-30,399
8359,2021,3,2021-12-30,393.00023114911136
8359,2021,4,2022-03-31,407
8359,2022,1,2022-06-30,500
8359,2022,2,2022-09-30,479
8359,2022,3,2022-12-30,549.0002112925154
8359,2022,4,2023-03-31,575
8360,2005,1,2005-06-30,3265.0000353536243
8360,2005,2,2005-09-30,3810.000061893925
8360,2005,3,2005-12-30,4590.000074565122
8360,2005,4,2006-03-31,4550.000073936547
8360,2006,1,2006-06-30,4255.000069142859
8360,2006,2,2006-09-29,4181.121116568983
8360,2006,3,2006-12-29,3910.0000211845736
8360,2006,4,2007-03-30,4010.9391470697337
8360,2007,1,2007-06-29,3955.0000643002127
8360,2007,2,2007-09-28,3225.5660667982092
8360,2007,3,2007-12-28,3255
8360,2007,4,2008-03-31,3010.0000163175177
8360,2008,1,2008-06-30,2780.00004521571
8360,2008,2,2008-09-30,2585.0000140161983
8360,2008,3,2008-12-30,2626.6062035673494
8360,2008,4,2009-03-31,2575.000027943701
8360,2009,1,2009-06-30,2655
8360,2009,2,2009-09-30,2170.0000117752106
8360,2009,3,2009-12-30,1845.0536739753059
8360,2009,4,2010-03-31,2055.0000111517256
8360,2010,1,2010-06-30,1820.000039894572
8360,2010,2,2010-09-30,1675.0000275375965
8360,2010,3,2010-12-30,1828.9027820030606
8360,2010,4,2011-03-31,2020.0000111881918
8360,2011,1,2011-06-30,1700.000028247709
8360,2011,2,2011-09-30,1790.0000396580676
8360,2011,3,2011-12-30,1583.2374899660936
8360,2011,4,2012-03-30,1840.024239653758
8360,2012,1,2012-06-29,1560.0108219172403
8360,2012,2,2012-09-28,1660.0470498431803
8360,2012,3,2012-12-28,1795.0337269777633
8360,2012,4,2013-03-29,2176.7610578745976
8360,2013,1,2013-06-28,2101.6125044988553
8360,2013,2,2013-09-30,2040.000023267694
8360,2013,3,2013-12-30,2290.5890986315135
8360,2013,4,2014-03-31,2330.000040200511
8360,2014,1,2014-06-30,2400.0000552138417
8360,2014,2,2014-09-30,2405.0000553291284
8360,2014,3,2014-12-30,2440.0411050574608
8360,2014,4,2015-03-31,2630
8360,2015,1,2015-06-30,2895.0000168040715
8360,2015,2,2015-09-30,3115.0000361468997
8360,2015,3,2015-12-30,3100.1880953902014
8360,2015,4,2016-03-31,2065
8360,2016,1,2016-06-30,1795.00004220991
8360,2016,2,2016-09-30,2170.000012757269
8360,2016,3,2016-12-30,2820.3551196532626
8360,2016,4,2017-03-31,2490.000059299632
8360,2017,1,2017-06-30,2370.0000564422335
8360,2017,2,2017-09-29,2363.006209181733
8360,2017,3,2017-12-29,2460.1216296396374
8360,2017,4,2018-03-30,2204.6120937567853
8360,2018,1,2018-06-29,2104.5915057593947
8360,2018,2,2018-09-28,2042.0308607300137
8360,2018,3,2018-12-28,1410.0341936945103
8360,2018,4,2019-03-29,1386.7860602593175
8360,2019,1,2019-06-28,1159.0232395925577
8360,2019,2,2019-09-30,1028
8360,2019,3,2019-12-30,1170.0070902024086
8360,2019,4,2020-03-31,736
8360,2020,1,2020-06-30,850
8360,2020,2,2020-09-30,824
8360,2020,3,2020-12-30,770.0041749823125
8360,2020,4,2021-03-31,919
8360,2021,1,2021-06-30,809
8360,2021,2,2021-09-30,847
8360,2021,3,2021-12-30,860.001828887783
8360,2021,4,2022-03-31,952
8360,2022,1,2022-06-30,1136
8360,2022,2,2022-09-30,1158
8360,2022,3,2022-12-30,1110.0040304885265
8360,2022,4,2023-03-31,1142
8361,2005,1,2005-06-30,6350.000174760251
8361,2005,2,2005-09-30,6600.000181660436
8361,2005,3,2005-12-30,6737.865634395049
8361,2005,4,2006-03-31,6400.000128378374
8361,2006,1,2006-06-30,5250.000087379724
8361,2006,2,2006-09-29,5342.243662249015
8361,2006,3,2006-12-29,5098.017044595385
8361,2006,4,2007-03-30,5120.258346326362
8361,2007,1,2007-06-29,6190.000142908471
8361,2007,2,2007-09-28,6281.09767596087
8361,2007,3,2007-12-28,6220.0001025901265
8361,2007,4,2008-03-31,5370.000035434573
8361,2008,1,2008-06-30,6010.000158635188
8361,2008,2,2008-09-30,5540.000127968081
8361,2008,3,2008-12-30,4190.007563032642
8361,2008,4,2009-03-31,4520.000044747778
8361,2009,1,2009-06-30,4380.000086725103
8361,2009,2,2009-09-30,3090.0000788762823
8361,2009,3,2009-12-30,2930.0022354536186
8361,2009,4,2010-03-31,3230.0000549671795
8361,2010,1,2010-06-30,2730.0000309722936
8361,2010,2,2010-09-30,2560.000007260988
8361,2010,3,2010-12-30,2570.0115974094383
8361,2010,4,2011-03-31,2720.0000231445238
8361,2011,1,2011-06-30,2480.0000633018535
8361,2011,2,2011-09-30,2690.000061033446
8361,2011,3,2011-12-30,2510.0122299480263
8361,2011,4,2012-03-30,2980.03494818254
8361,2012,1,2012-06-29,2689.951928596182
8361,2012,2,2012-09-28,2820.0246576379795
8361,2012,3,2012-12-28,2940.0123490358346
8361,2012,4,2013-03-29,3420.053795191403
8361,2013,1,2013-06-28,2889.7374448185087
8361,2013,2,2013-09-30,2830.000016051802
8361,2013,3,2013-12-30,2890.0353418485684
8361,2013,4,2014-03-31,2820.000023993211
8361,2014,1,2014-06-30,2840.000008053389
8361,2014,2,2014-09-30,2970.000050532984
8361,2014,3,2014-12-30,3684.952197420244
8361,2014,4,2015-03-31,3800.000032793913
8361,2015,1,2015-06-30,4470.000025712841
8361,2015,2,2015-09-30,4700.000013518177
8361,2015,3,2015-12-30,4900.15180491665
8361,2015,4,2016-03-31,3400
8361,2016,1,2016-06-30,2820.0000567711436
8361,2016,2,2016-09-30,3350.0000481726033
8361,2016,3,2016-12-30,4550.062092456019
8361,2016,4,2017-03-31,3310.000063394752
8361,2017,1,2017-06-30,3240.000062044675
8361,2017,2,2017-09-29,3150.018760008264
8361,2017,3,2017-12-29,2849.1502456629737
8361,2017,4,2018-03-30,2678.0289125769295
8361,2018,1,2018-06-29,2812.862162946535
8361,2018,2,2018-09-28,2910.0372675410645
8361,2018,3,2018-12-28,2197.023824123737
8361,2018,4,2019-03-29,2300.0216378023392
8361,2019,1,2019-06-28,2364.6549879550626
8361,2019,2,2019-09-30,2391
8361,2019,3,2019-12-30,2387.0201681179537
8361,2019,4,2020-03-31,2175
8361,2020,1,2020-06-30,2270
8361,2020,2,2020-09-30,2379
8361,2020,3,2020-12-30,2096.012439731172
8361,2020,4,2021-03-31,2227
8361,2021,1,2021-06-30,1854
8361,2021,2,2021-09-30,1982
8361,2021,3,2021-12-30,1942.3003902635198
8361,2021,4,2022-03-31,1904
8361,2022,1,2022-06-30,1723
8361,2022,2,2022-09-30,1713
8361,2022,3,2022-12-30,1879.0125946449461
8361,2022,4,2023-03-31,1786
8362,2005,1,2005-06-30,4170.000017179546
8362,2005,2,2005-09-30,4450.000164748644
8362,2005,3,2005-12-30,4850.000179557511
8362,2005,4,2006-03-31,4590.000075534396
8362,2006,1,2006-06-30,4140.000068129064
8362,2006,2,2006-09-29,3855.390276328728
8362,2006,3,2006-12-29,3860
8362,2006,4,2007-03-30,3920.6856725575212
8362,2007,1,2007-06-29,3790.0001401879877
8362,2007,2,2007-09-28,3338.688612282104
8362,2007,3,2007-12-28,3430.000042274053
8362,2007,4,2008-03-31,3140.000116119651
8362,2008,1,2008-06-30,3180.000104549575
8362,2008,2,2008-09-30,3010.0000618666377
8362,2008,3,2008-12-30,3329.490240028409
8362,2008,4,2009-03-31,3100.0001146880913
8362,2009,1,2009-06-30,3190.000013119386
8362,2009,2,2009-09-30,2930.000036132686
8362,2009,3,2009-12-30,2990.0328538512995
8362,2009,4,2010-03-31,2970.0000854011305
8362,2010,1,2010-06-30,2970.0000610022485
8362,2010,2,2010-08-23,2880.0000709859537
8362,2010,3,2010-12-30,2510.0335731893647
8362,2010,4,2011-03-31,2590.000074479863
8362,2011,1,2011-06-30,2330.0000490822713
8362,2011,2,2011-08-17,2180
8362,2011,3,2011-12-30,2336.2212311988387
8362,2011,4,2012-03-30,2625.0871603585806
8362,2012,1,2012-06-29,1897.5198141490048
8362,2012,2,2012-09-28,1926.7776231241728
8362,2012,3,2012-12-28,1706.1824632593816
8362,2012,4,2013-03-29,2058.378432233677
8362,2013,1,2013-06-28,2122.460525453336
8362,2013,2,2013-09-30,2170.0000639101304
8362,2013,3,2013-12-30,2436.3516563346443
8362,2013,4,2014-03-31,2540.000095981249
8362,2014,1,2014-06-30,2490.0000731141154
8362,2014,2,2014-09-30,2630.0000661245626
8362,2014,3,2014-12-30,2686.6102897435785
8362,2014,4,2015-03-31,2610.000098285329
8362,2015,1,2015-06-30,2680.000022407818
8362,2015,2,2015-09-30,2450.0000306979205
8362,2015,3,2015-12-30,2357.010720901988
8362,2015,4,2016-03-31,2050.000051276491
8362,2016,1,2016-06-30,2260.0000094829124
8362,2016,2,2016-09-30,2560.0000108303384
8362,2016,3,2016-12-30,2946.925211035921
8362,2016,4,2017-03-31,2640.0000223048705
8362,2017,1,2017-06-30,2810.0000118479206
8362,2017,2,2017-09-29,2981.6234879074304
8362,2017,3,2017-12-29,2706.120164859694
8362,2017,4,2018-03-30,2326.48798224991
8362,2018,1,2018-06-29,2421.206013989512
8362,2018,2,2018-09-28,2372.9354489468624
8362,2018,3,2018-12-28,1586.5694251799705
8362,2018,4,2019-03-29,1692.9323731509642
8362,2019,1,2019-06-28,1405.2174051488132
8362,2019,2,2019-09-30,1425
8362,2019,3,2019-12-30,1973.7308654593173
8362,2019,4,2020-03-31,1516
8362,2020,1,2020-06-30,1674
8362,2020,2,2020-09-30,1771
8362,2020,3,2020-12-30,1894.55040390565
8362,2020,4,2021-03-31,1960
8362,2021,1,2021-06-30,1349
8362,2021,2,2021-09-30,1572
8362,2021,3,2021-12-30,1404.032498033274
8362,2021,4,2022-03-31,1410
8362,2022,1,2022-06-30,1348
8362,2022,2,2022-09-30,1367
8362,2022,3,2022-12-30,1505.0148998925736
8362,2022,4,2023-03-31,1489
8363,2005,1,2005-06-30,4720
8363,2005,2,2005-09-30,5320
8363,2005,3,2005-12-30,5550
8363,2005,4,2006-03-31,5590.000048689633
8363,2006,1,2006-06-30,5070.000044160365
8363,2006,2,2006-09-29,5291.267456003299
8363,2006,3,2006-12-29,4730
8363,2006,4,2007-03-30,5171.791441705885
8363,2007,1,2007-06-29,5480
8363,2007,2,2007-09-28,5080.546736503526
8363,2007,3,2007-12-28,5120
8363,2007,4,2008-03-31,4470.00005280018
8363,2008,1,2008-06-30,4170.000110830162
8363,2008,2,2008-09-30,3930.0001044564638
8363,2008,3,2008-12-30,3130.1508547738313
8363,2008,4,2009-03-31,3510.000041467815
8363,2009,1,2009-06-30,3550.0000629128267
8363,2009,2,2009-09-30,3750.0000332293466
8363,2009,3,2009-12-30,3320.0493560898763
8363,2009,4,2010-03-31,3470
8363,2010,1,2010-06-30,3300.0000877280327
8363,2010,2,2010-09-30,3330.000019671659
8363,2010,3,2010-12-30,2820.042913934561
8363,2010,4,2011-03-31,2810.0000083493806
8363,2011,1,2011-06-30,2820.0000595194556
8363,2011,2,2011-09-30,2900.0000174923484
8363,2011,3,2011-12-30,2820.0177923636734
8363,2011,4,2012-03-30,3157.803227380967
8363,2012,1,2012-06-29,3129.6554094676767
8363,2012,2,2012-09-28,3016.225963642836
8363,2012,3,2012-12-28,3180.0306450266226
8363,2012,4,2013-03-29,3989.4013728588047
8363,2013,1,2013-06-28,3470.7205015945224
8363,2013,2,2013-09-30,3730.0000118754438
8363,2013,3,2013-12-30,3770.068309141427
8363,2013,4,2014-03-31,3610
8363,2014,1,2014-06-30,3480
8363,2014,2,2014-09-30,3730.0000830872063
8363,2014,3,2014-12-30,3880.052932012737
8363,2014,4,2015-03-31,4190.000123950105
8363,2015,1,2015-06-30,4490.000073792182
8363,2015,2,2015-09-30,4840.000111341693
8363,2015,3,2015-12-30,4030.0706845136374
8363,2015,4,2016-03-31,2960.0000889872113
8363,2016,1,2016-06-30,2760.000082975039
8363,2016,2,2016-09-30,3040.000071083799
8363,2016,3,2016-12-30,4160.075554362638
8363,2016,4,2017-03-31,4230
8363,2017,1,2017-06-30,4310.00007193929
8363,2017,2,2017-09-29,5106.519949212171
8363,2017,3,2017-12-29,4485.231083040199
8363,2017,4,2018-03-30,4135.078358057086
8363,2018,1,2018-06-29,4360.047342200417
8363,2018,2,2018-09-28,4390.06117978142
8363,2018,3,2018-12-28,3500.017307908241
8363,2018,4,2019-03-29,3470.0349194453142
8363,2019,1,2019-06-28,3030.0083825989695
8363,2019,2,2019-09-30,2801
8363,2019,3,2019-12-30,3557.0585825348726
8363,2019,4,2020-03-31,3370
8363,2020,1,2020-06-30,2857
8363,2020,2,2020-09-30,3085
8363,2020,3,2020-12-30,2619.0237801487488
8363,2020,4,2021-03-31,2823
8363,2021,1,2021-06-30,2213
8363,2021,2,2021-09-28,2198.3685740647843
8366,2005,1,2005-06-30,3270.000049402277
8366,2005,2,2005-09-30,3965.0000149801067
8366,2005,3,2005-12-30,4110.000015527929
8366,2005,4,2006-03-31,4450.0000504562295
8366,2006,1,2006-06-30,3685.000041782293
8366,2006,2,2006-09-29,3760.9856842727254
8366,2006,3,2006-12-29,3695.000013968887
8366,2006,4,2007-03-30,4096.494407475261
8366,2007,1,2007-06-29,4220.000047878388
8366,2007,2,2007-09-28,3956.532711663057
8366,2007,3,2007-12-28,3745.0000566742647
8366,2007,4,2008-03-31,3380.0000511644134
8366,2008,1,2008-06-30,3520
8366,2008,2,2008-09-30,3305.00005005246
8366,2008,3,2008-12-30,2940.611217827106
8366,2008,4,2009-03-31,2680
8366,2009,1,2009-06-30,2905.0000330107846
8366,2009,2,2009-09-30,2815.00003198953
8366,2009,3,2009-12-30,2630.126907167057
8366,2009,4,2010-03-31,2950.0000223509774
8366,2010,1,2010-06-30,2585.00000979298
8366,2010,2,2010-09-30,2440.000009243917
8366,2010,3,2010-12-30,2205.112370286371
8366,2010,4,2011-03-31,2185.0000165572114
8366,2011,1,2011-06-30,2285.000025972926
8366,2011,2,2011-09-30,2680.0000203087666
8366,2011,3,2011-12-30,2620.047819454198
8366,2011,4,2012-03-30,2475.0971111335894
8366,2012,1,2012-06-29,2175.0131946217075
8366,2012,2,2012-09-28,2455.1297761874466
8366,2012,3,2012-12-28,2670.0705422678875
8366,2012,4,2013-03-29,3210.071028703711
8366,2013,1,2013-06-28,2545.063134237635
8366,2013,2,2013-09-30,2785.0000211093225
8366,2013,3,2013-12-30,2760.1077099540953
8366,2013,4,2014-03-31,2800.0000212243185
8366,2014,1,2014-06-30,3050.000011559706
8366,2014,2,2014-09-30,3020.0000114465843
8366,2014,3,2014-12-30,3225.080934405104
8366,2014,4,2015-03-31,3000.000046097013
8366,2015,1,2015-06-30,3300
8366,2015,2,2015-09-30,3030
8366,2015,3,2015-12-30,3035.112566568508
8366,2015,4,2016-03-31,2370.000027313306
8366,2016,1,2016-06-30,2185.000016785129
8366,2016,2,2016-09-30,2450.000037642269
8366,2016,3,2016-12-30,3180.3301197776473
8366,2016,4,2017-03-31,2855.0000109678563
8366,2017,1,2017-06-30,2895.0000333596818
8366,2017,2,2017-09-29,3130.097241364409
8366,2017,3,2017-12-29,2885.0804008982946
8366,2017,4,2018-03-30,2680.0591235976613
8366,2018,1,2018-06-29,2834.54967004141
8366,2018,2,2018-09-28,2924.059623458262
8366,2018,3,2018-12-28,2573.131493400241
8366,2018,4,2019-03-29,2686.1632514150765
8366,2019,1,2019-06-28,2500.6191531189475
8366,2019,2,2019-09-30,2455
8366,2019,3,2019-12-30,2787.0193455693925
8366,2019,4,2020-03-31,2568
8366,2020,1,2020-06-30,2390
8366,2020,2,2020-09-30,2462
8366,2020,3,2020-12-30,2110.0190284935084
8366,2020,4,2021-03-31,2396
8366,2021,1,2021-06-30,1942
8366,2021,2,2021-09-30,1906
8366,2021,3,2021-12-30,2069.018229136321
8366,2021,4,2022-03-31,2211
8366,2022,1,2022-06-30,2765
8366,2022,2,2022-09-30,2614
8366,2022,3,2022-12-30,2666.5683899210035
8366,2022,4,2023-03-31,2679
8367,2005,1,2005-06-30,5750.000062162646
8367,2005,2,2005-09-30,7770.0001400396095
8367,2005,3,2005-12-30,7740.000139498917
8367,2005,4,2006-03-31,7450.000080579282
8367,2006,1,2006-06-30,6510.000070412232
8367,2006,2,2006-09-29,6441.246440780561
8367,2006,3,2006-12-29,6050.0000218165105
8367,2006,4,2007-03-30,6161.177101069022
8367,2007,1,2007-06-29,6440.000185818412
8367,2007,2,2007-09-28,5511.481297897992
8367,2007,3,2007-12-28,5660.000142936811
8367,2007,4,2008-03-31,4640
8367,2008,1,2008-06-30,5220.000037787351
8367,2008,2,2008-09-30,5570.000100940149
8367,2008,3,2008-12-30,5241.718862167332
8367,2008,4,2009-03-31,5350
8367,2009,1,2009-06-30,5440
8367,2009,2,2009-09-30,4840.000105320697
8367,2009,3,2009-12-30,5070.095359890557
8367,2009,4,2010-03-31,5280.000057449774
8367,2010,1,2010-06-30,4520.000065574891
8367,2010,2,2010-09-30,4920.00005353487
8367,2010,3,2010-12-30,4200.27487601931
8367,2010,4,2011-03-31,4000.000130584884
8367,2011,1,2011-06-30,4040.0001318814766
8367,2011,2,2011-09-30,4630.000083969458
8367,2011,3,2011-12-30,4270.069465270901
8367,2011,4,2012-03-30,3930.095753769647
8367,2012,1,2012-06-29,3459.85444440249
8367,2012,2,2012-09-28,4076.354049987714
8367,2012,3,2012-12-28,3910.0674485528784
8367,2012,4,2013-03-29,4460.0602606171005
8367,2013,1,2013-06-28,4029.3202122695034
